dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
UHD-LL down4,,1191_UHD_LL.JPG,without_tapetum_update,5.416009617815787,0.43031832575798035,0.4842560291290283,0.3597339689731598
UHD-LL down4,,1191_UHD_LL.JPG,without_attention_modulation,8.509126239418078,0.6627287864685059,0.4188399612903595,0.2761566936969757
UHD-LL down4,,1191_UHD_LL.JPG,without_spatial_amplification,5.362125563943856,0.4152057468891144,0.48793935775756836,0.3587189018726349
UHD-LL down4,,1191_UHD_LL.JPG,without_high_frequency_cue,8.48278448947752,0.6586911678314209,0.4170983135700226,0.27374809980392456
UHD-LL down4,,1191_UHD_LL.JPG,without_darkness_gate,9.30620963711509,0.6853010654449463,0.3957550823688507,0.25876402854919434
UHD-LL down4,,1223_UHD_LL.JPG,full,13.310378727833305,0.7477096319198608,0.15178777277469635,0.0797671303153038
UHD-LL down4,,1223_UHD_LL.JPG,retinex_base_only,7.01928789266235,0.291702002286911,0.289415180683136,0.22177833318710327
UHD-LL down4,,1223_UHD_LL.JPG,without_residual_refinement,10.713527761136731,0.6138577461242676,0.17963814735412598,0.10548283159732819
UHD-LL down4,,1223_UHD_LL.JPG,without_tapetum_update,8.600530729002081,0.46391910314559937,0.24996919929981232,0.18057715892791748
UHD-LL down4,,1223_UHD_LL.JPG,without_attention_modulation,13.355893181505028,0.7526676654815674,0.15047767758369446,0.08086608350276947
UHD-LL down4,,1223_UHD_LL.JPG,without_spatial_amplification,8.167270483146773,0.4125213027000427,0.2641965448856354,0.18241579830646515
UHD-LL down4,,1223_UHD_LL.JPG,without_high_frequency_cue,13.322898537758544,0.7486142516136169,0.15229080617427826,0.08056104183197021
UHD-LL down4,,1223_UHD_LL.JPG,without_darkness_gate,14.703600913315507,0.7698412537574768,0.15224535763263702,0.07805676013231277
UHD-LL down4,,1246_UHD_LL.JPG,full,21.594428200682138,0.8739528656005859,0.11076611280441284,0.05562878027558327
UHD-LL down4,,1246_UHD_LL.JPG,retinex_base_only,10.40794122408853,0.3759528398513794,0.2541661858558655,0.22284191846847534
UHD-LL down4,,1246_UHD_LL.JPG,without_residual_refinement,16.38376704384976,0.7243175506591797,0.1261436492204666,0.07239054888486862
UHD-LL down4,,1246_UHD_LL.JPG,without_tapetum_update,12.618832466439988,0.6278748512268066,0.21771684288978577,0.17569665610790253
UHD-LL down4,,1246_UHD_LL.JPG,without_attention_modulation,21.62521555144625,0.8716111779212952,0.1107201799750328,0.057785212993621826
UHD-LL down4,,1246_UHD_LL.JPG,without_spatial_amplification,12.359134583843375,0.5704736709594727,0.2340257465839386,0.1872790902853012
